actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
923,POL_923,United Democratic Party,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
924,POL_924,African National Congress,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
925,OTH_925,Congress of Syrian National Dialogue,Other,SYR,,,,Syria,652.0,Asia,,,,1.0,,,,,
926,UMB_926,CADLR,Umbrella,UKR,,,CADLR,Ukraine,369.0,Europe,,,,,,,,,
927,OTH_927,National Committee Prisoners Affairs & Missing Persons,Other,YEM,,,,Yemen,678.0,Asia,,,,1.0,,,,,
928,OTH_928,Foundation and Representative Prisoners Affairs & Missing Persons of the Arab Coalition ,Other,YEM,,,,Yemen,678.0,Asia,,,,1.0,,,,,
929,OTH_929,High Council of State,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,,,,
930,CON_930,Equatorial Guinea,Country/State,GNQ,,,,Equatorial Guinea,411.0,Africa,,,,,,,,Government of Equatorial Guinea (1979-),
931,ARM_931,Taliban,Armed Organization,AFG,,,,Afghanistan,700.0,Asia,,,,,,303.0,Taleban,Taliban,
932,OTH_932,Southern Transitional Council,Armed Organization,YEM,,,,Yemen,678.0,Asia,,,,,,7344.0,STC,,
933,OTH_933,Forces of Freedom and Change,Umbrella,SDN,,,,Sudan,625.0,Africa,,,,,,,,FFC: Forces for Freedom and Change,
934,OTH_934,Transitional Military Council,Government/state,SDN,,,,Sudan,625.0,Africa,,,,1.0,,,,,
935,ARM_935,3R,Armed Organization,CAF,,,3R,Central African Republic,482.0,Africa,,,,,,6641.0,3R,"RRR: Return, Reclamation and Rehabilitation",
936,UMB_936,South Sudan Opposition Movements Alliance,Umbrella,SSD,,,SSOMA,South Sudan,626.0,Africa,,,,,,,,,
937,ARM_937,National Democratic Movement Patriotic Front,Armed Organization,SSD,,,NDM/PF,South Sudan,626.0,Africa,,,,,,,,NDM: National Democratic Movement,
938,ARM_938,Real Sudan People's Liberation Movement,Armed Organization,SSD,,,R-SPLM,South Sudan,626.0,Africa,,,,,,,,Real Sudan People's Liberation Movement (Real SPLM),
939,ARM_939,South Sudan United Front/Army,Armed Organization,SSD,,,SSUF,South Sudan,626.0,Africa,,,,,,,,SSUF/A: South Sudan United Front Army (Splinter Faction),
940,ARM_940,United Democratic Revolutionary Alliance,Armed Organization,SSD,,,UDRA,South Sudan,626.0,Africa,,,,,,,,,
941,MIL_941,Libyan Army,Military,LBY,,,,Libya,620.0,Africa,,,,,,,,,
942,ARM_942,Libya National Army,Armed Organization,LBY,,,,Libya,620.0,Africa,,,,,,,,,
943,ARM_943,Sudanese Alliance,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,Sudanese Alliance Movement,
944,ARM_944,United Popular Front for Liberation and Justice,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,UPF: United Popular Front,
945,ARM_945,Beja Congress,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,BC: Beja Congress,
946,ARM_946,Sudanese Kush Liberation Movement,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
947,ARM_947,The Northern Entity,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
948,ARM_948,Democratic Union Party - Sudan Revolutionary Front,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,1162.0,SRF,SRF: Sudan Revolutionary Front,
949,ARM_949,Sudan People’s Liberation Movement-North,Armed Organization,SDN,,,SPLM -N,Sudan,625.0,Africa,,,,,,686.0,SSDF,SPLM-N-Abdelaziz: Sudan People's Liberation Movement (North) (Abdelaziz al-Hilu faction),
950,IGO_950,African Union-United Nations Hybrid Operation in Darfur (UNAMID),Intergovernmental Organization,,,,UNAMID,,,,UN Mission,1.0,,,,,,,
951,ARM_951,The Third Front/Tamazuj,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,Tamazuj,
952,OTH_952,Bodoland Territorial Council,Other,IND,,,,India,750.0,Asia,,,,1.0,,,,,
953,NGO_953,United Bodo People's Organization,Civil Society,IND,Non-governmental Organization,Other,,India,750.0,Asia,,,,1.0,,,,,
954,ARM_954,National Democratic Front of Boroland,Armed Organization,IND,,,NDFB,India,750.0,Asia,,,,,,363.0,NDFB,NDFB: National Democratic Front of Boroland,
955,ARM_955,Forces led by Tariq Saleh,Armed Organization,YEM,,,,Yemen,678.0,Asia,,,,,,6254.0,Forces of the Presidential Leadership Council,,
956,NGO_956,Medical Professionals,Civil Society,YEM,Non-governmental Organization,Other,,Yemen,678.0,Asia,,,,1.0,,,,,
957,POL_957,Political Parties Group,Political Party,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
958,ARM_958,Sudan Revolutionary Front,Armed Organization,SDN,,,SRF,Sudan,625.0,Africa,,,,,,1162.0,SRF,SRF: Sudan Revolutionary Front,
959,ARM_959,Sudan Liberation Forces Alliance,Armed Organization,SDN,,,SLFA,Sudan,625.0,Africa,,,,,,472.0,SLFA,SLFA: Sudan Liberation Forces Alliance,
960,ARM_960,Movement of Democratic Forces of Casamance,Armed Organization,SEN,,,MFDC,Senegal,433.0,Africa,,,,,,529.0,MFDC,MFDC: Movement of Democratic Forces of Casamance,
961,ENT_961,Belgrade,Entity,SRB,,,,Serbia,340.0,Europe,,,,,,,,,
962,ENT_962,Pristina,Entity, ,,,,Kosovo,347.0,Europe,,,,,,,,,
963,ARM_963,Karbi People's Liberation Tigers,Armed Organization,IND,,,KPLT,India,750.0,Asia,,,,,,,,KPLT: Karbi People's Liberation Tigers,
964,ARM_964,People's Democratic Council of Karbi Longri,Armed Organization,IND,,,PDCK,India,750.0,Asia,,,,,,,,PDCK: People's Democratic Council of Karbi Longri,
965,ARM_965,Karbi Longri N.C. Hills Liberation Front,Armed Organization,IND,,,KLNLF,India,750.0,Asia,,,,,,,,KLNLF: Karbi Longri N.C. Hills Liberation Front,
966,ARM_966,United People's Liberation Army,Armed Organization,IND,,,UPLA,India,750.0,Asia,,,,,,,,UPLA: United People's Liberation Army,
967,ENT_967,Assam Government,Entity,IND,,,,India,750.0,Asia,,,,,,,,,
968,OTH_968,Transitional Sovereignty Council,Government/state,SDN,,,,Sudan,625.0,Africa,,,,1.0,,,,,
969,OTH_969,Libyan Political Dialogue Forum,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,,,,
970,ENT_970,Ituri,Entity,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
972,IGO_972,United Nations Organization Stabilization Mission in the Democratic Republic of the Congo (MONUSCO),Intergovernmental Organization,,,,MONUSCO,,,,UN Mission,1.0,,,,,,,
973,NGO_973,ACIAR,Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
974,ARM_974,Gutsi Assailants,Armed Organization,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,CODECO-Gutsi: Cooperative for Development of Congo (Gutsi Assailants),
975,ARM_975,Defence Forces Against Balkanisation of the Congo,Armed Organization,COD,,,FDBC,"Congo, Democratic Republic of the",484.0,Africa,,,,,,7819.0,FDBC,CODECO-FDBC: Cooperative for Development of Congo (Force for the Defense of the Balkanization of Congo),
976,ARM_976,Popular Patriotic Forces,Armed Organization,COD,,,FPP,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,"Mayi Mayi Militia (FPP/AP: Popular Patriotic Forces, People's Army-Kabido)",
977,NGO_977,South Kivu Civil Society,Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
978,MIL_978,Armed Forces of the Democratic Republic of the Congo,Military,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,Military Forces of the Democratic Republic of Congo (2019-),Military Forces of the Democratic Republic of Congo (1997-2001) | Government of the Democratic Republic of Congo (2001-2019)
979,UMB_979,South Kivu Armed Groups,Umbrella,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
980,ARM_980,National Liberation Council,Armed Organization,COD,,,CNL,"Congo, Democratic Republic of the",490.0,Africa,,,,,,419.0,CNL,,
981,OTH_981,"Commission for Support of the Community Awareness, Disarmament, Demobilisation and Reintegration Process (CIAP-DDRC)",Other,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
982,UMB_982,Initiative for Cohesive Leadership (ILC),Umbrella,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
983,NGO_983,Association for Integrated Community Development (ADCI),Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
984,NGO_984,SFCG – Consortium Maji ya Amani,Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,1.0,,1.0,,,,,
985,IGO_985,European Free Trade Association,Intergovernmental Organization,,Regional,,EFTA,,,Europe,,,1.0,,,,,,
986,OTH_986,Autonomous Bougainville Government,Government/state,PNG,,,,Papua New Guinea,910.0,Oceania,,,,1.0,,,,,
987,UMB_987,Salafist Movements,Umbrella,LBN,,,,Lebanon,660.0,Asia,,,,,,,,,
988,COA_988,Group of Five for the Sahel,State Coalition,,,,G5 Sahel,,,Africa,,,1.0,,,,,,
989,MIL_989,Ukrainian Armed Forces,Military,UKR,,,,Ukraine,369.0,Europe,,,,,,,,Military Forces of Ukraine (2019-),Military Forces of Ukraine (2014-2019)
990,IGO_990,Office of the Special Envoy of the Secretary-General for Yemen (OSESG-Yemen),Intergovernmental Organization,,,,OSESG-Yemen,,,,UN Mission,1.0,,,,,,,
991,ARM_991,National Socialist Council of Nagaland-Reformation,Armed Organization,IND,,,NSCN-R,India,750.0,Asia,,,,,,,,NSCN-R: National Socialist Council of Nagaland-Reformation,
992,ARM_992,Cooperative for Development of the Congo,Armed Organization,COD,,,CODECO,"Congo, Democratic Republic of the",490.0,Africa,,,,,,7463.0,URDPC,CODECO: Cooperative for Development of Congo,
993,ARM_993,Platform of Algiers of 14 June 2014,Armed Organization,MLI,,,,Mali,432.0,Africa,,,,,,,,Platform of June 14th 2014 movements,
994,POL_994,People and Justice,Political Party,BIH,,,NiP,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
995,POL_995,Socialist Party,Political Party,BIH,,,SP,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
996,POL_996,People's European Union of Bosnia and Herzegovina,Political Party,BIH,,,NES,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
997,POL_997,Social Democratic Party of Bosnia and Herzegovina,Political Party,BIH,,,SDP,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
998,POL_998,Our Party,Political Party,BIH,,,NS,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
999,POL_999,Democratic Front,Political Party,BIH,,,DF,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1000,POL_1000,Movement of Democratic Action,Political Party,BIH,,,PDA,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1001,POL_1001,United Srpska,Political Party,BIH,,,US,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1002,POL_1002,Independent Bloc,Political Party,BIH,,,NB,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1003,POL_1003,Alliance of Independent Social Democrats,Political Party,BIH,,,SNSD,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1004,POL_1004,African Party for Radical Transformation and Integration of States,Political Party,CAF,,,PATRIE,Central African Republic,482.0,Africa,,,,,,,,,
1005,POL_1005,National Party for a New Central Africa,Political Party,CAF,,,PNCN,Central African Republic,482.0,Africa,,,,,,,,,
1006,IGO_1006,European Council,Intergovernmental Organization,,Regional,,EC,,,Europe,,,1.0,,,,,,
1007,POL_1007,Party of Democratic Action,Political Party,BIH,,,SDA,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1008,OTH_1008,GPH-MILF Committee on the Cessation of Hostilities,Umbrella,PHL,,,CCCH,Philippines,840.0,Asia,,,,,,,,,
1009,OTH_1009,Ad Hoc Joint Action Group,Other,PHL,,,AHJAG,Philippines,840.0,Asia,,,,1.0,,,,,
1010,OTH_1010,Philippines National Police,Other,PHL,,,PNP,Philippines,840.0,Asia,,,,1.0,,,,,
1011,OTH_1011,International Monitoring Team,Other,PHL,,,IMT,Philippines,840.0,Asia,,1.0,,,,,,,
1012,NGO_1012,Ara Pacis Initiatives for Peace Onlus,Civil Society,ITA,Non-governmental Organization,Other,,Italy,325.0,Europe,,1.0,,,,,,,
1013,ARM_1013,Agwelek Forces,Armed Organization,SSD,,,,South Sudan,626.0,Africa,,,,,,,,Agwelek Forces,
1014,ARM_1014,South Sudan People's Defence Forces,Armed Organization,SSD,,,SSPDF,South Sudan,626.0,Africa,,,,,,,,,
1015,NGO_1015,Women's Representative,Civil Society,SSD,Non-governmental Organization,Women,,South Sudan,626.0,Africa,,,,1.0,1.0,,,,
1016,NGO_1016,Elder/Community Leader,Civil Society,SSD,Communities and tribes,,,South Sudan,626.0,Africa,,,,1.0,,,,,
1018,OTH_1018,Committee 7 + 7,Other,SSD,,,,South Sudan,626.0,Africa,,,,1.0,,,,,
1019,NGO_1019,Civil Society Representative,Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
1020,NGO_1020,Cooperative for Development of the Congo Church,Civil Society,COD,Religious,,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
1021,NGO_1021,Group and Village Leaders,Civil Society,COD,Communities and tribes,,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
1022,NGO_1022,Religious Representatives,Civil Society,COD,Religious,,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
1023,ARM_1023,Army of Revolutionaries for the Defense of the Congolese people,Armed Organization,COD,,,ARDPC,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,CODECO-ARDPC: Cooperative for Development of Congo (Army of Revolutionaries for the Defense of the Congolese people),
1024,OTH_1024,"Office of the Presidential Adviser on Peace, Reconciliation and Unity",Other,PHL,,,OPAPRU,Philippines,840.0,Asia,,,,1.0,,,,,
1025,POL_1025,United Hearts Movement,Political Party,CAF,,,MCU,Central African Republic,482.0,Africa,,,,,,,,,
1026,POL_1026,Centrafrique pour nous tous,Political Party,CAF,,,BTK,Central African Republic,482.0,Africa,,,,,,,,,
1027,POL_1027,Truth and Justice,Political Party,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1028,NGO_1028,Muslim Community,Civil Society,CAF,Religious,,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1029,NGO_1029,Islamic Community,Civil Society,CAF,Religious,,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1030,NGO_1030,Bishops of Central African Republic,Civil Society,CAF,Religious,,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1031,NGO_1031,Alliance of the Evangelicals of CAR,Civil Society,CAF,Religious,,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1032,NGO_1032,Pan-African Union of the Young,Civil Society,CAF,Non-governmental Organization,Youth,,Central African Republic,482.0,Africa,,1.0,,1.0,,,,,
1033,NGO_1033,Civil Society,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1034,NGO_1034,Ambassadors of Peace,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1035,ARM_1035,Union of the Forces of Resistance,Armed Organization,TCD,,,UFR,Chad,483.0,Africa,,,,,,1069.0,UFR,UFR: Union of Forces for Resistance,
1036,ARM_1036,Military Command Council for the Salvation of the Republic,Armed Organization,TCD,,,CCMSR,Chad,483.0,Africa,,,,,,7151.0,CCMSR,CCMSR: Military Command Council for the Salvation of the Republic,
1037,ARM_1037,Chad Liberation Movement,Armed Organization,TCD,,,MLT,Chad,483.0,Africa,,,,,,,,MLT: Chad Liberation Movement,
1038,ARM_1038,National Council for Recovery,Armed Organization,TCD,,,CNR,Chad,483.0,Africa,,,,,,447.0,CNR,,
1039,ARM_1039,National Movement for Settlement,Armed Organization,TCD,,,MNR,Chad,483.0,Africa,,,,,,,,,
1040,ARM_1040,Movement for the Democratic Card in Chad,Armed Organization,TCD,,,MCDT,Chad,483.0,Africa,,,,,,,,,
1041,ARM_1041,National Alliance for the Restoration of the Republic,Armed Organization,TCD,,,NARR,Chad,483.0,Africa,,,,,,,,,
1042,ARM_1042,Armed Resistance against the Anti-Democratic Forces,Armed Organization,TCD,,,RAFAD,Chad,483.0,Africa,,,,,,,,,
1043,ARM_1043,Movement for the Social Justice in Chad,Armed Organization,TCD,,,MJST,Chad,483.0,Africa,,,,,,,,,
1044,ARM_1044,Alliance of the Resistant Democrats,Armed Organization,TCD,,,ADR,Chad,483.0,Africa,,,,,,,,,
1045,ARM_1045,Assembly of the Forces for the Unity and Democracy,Armed Organization,TCD,,,RFUTD,Chad,483.0,Africa,,,,,,,,,
1046,ARM_1046,National Council for Liberation of Chad,Armed Organization,TCD,,,CNLT,Chad,483.0,Africa,,,,,,,,CNLT: National Council for the Liberation of Chad,
1047,ARM_1047,Movement of Chadian Militants,Armed Organization,TCD,,,MMT,Chad,483.0,Africa,,,,,,,,,
1048,ARM_1048,Front for the Good of the Republic,Armed Organization,TCD,,,FSR,Chad,483.0,Africa,,,,,,,,FSR: Front for the Salvation of the Republic,
1049,ARM_1049,People's Front for the Chad's Liberty,Armed Organization,TCD,,,FPLT,Chad,483.0,Africa,,,,,,,,,
1050,ARM_1050,Free Army for the Change,Armed Organization,TCD,,,ALC,Chad,483.0,Africa,,,,,,,,,
1051,ARM_1051,Union of the Forces for Change and Democracy,Armed Organization,TCD,,,UFCD,Chad,483.0,Africa,,,,,,,,,
1052,MIL_1052,Air Forces,Military,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1053,ARM_1053,Movement for Democracy and Justice,Armed Organization,TCD,,,MDJT,Chad,483.0,Africa,,,,,,452.0,MDJT,MDJT: Movement for Democracy and Justice in Chad,
1054,ARM_1054,National Union for Change,Armed Organization,TCD,,,UNC,Chad,483.0,Africa,,,,,,,,,
1055,ARM_1055,Union of the Forces for Justice and Change,Armed Organization,TCD,,,UFCJ,Chad,483.0,Africa,,,,,,,,,
1056,ARM_1056,National Movement for the Democratic Reform and Development,Armed Organization,TCD,,,MNDRD,Chad,483.0,Africa,,,,,,,,,
1057,ARM_1057,Front of the National Convention,Armed Organization,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1058,ARM_1058,National Alliance of the Resistance,Armed Organization,TCD,,,ANR,Chad,483.0,Africa,,,,,,,,,
1059,ARM_1059,Movement for the Renaissance of Chad,Armed Organization,TCD,,,MRT,Chad,483.0,Africa,,,,,,,,,
1060,ARM_1060,Chadian Movement for the National Good,Armed Organization,TCD,,,MSNT,Chad,483.0,Africa,,,,,,,,,
1061,ARM_1061,Movement of Action and Renaissance,Armed Organization,TCD,,,MAR,Chad,483.0,Africa,,,,,,,,,
1062,ARM_1062,People's Army for Liberation of Chad,Armed Organization,TCD,,,APLT,Chad,483.0,Africa,,,,,,,,,
1063,ARM_1063,Chadian Action for Unity and Socialism – Popular and Ecologic Revolution Party,Armed Organization,TCD,,,Actus-Prpe,Chad,483.0,Africa,,,,,,,,,
1064,ARM_1064,National Alliance for the Unity and Change,Armed Organization,TCD,,,ANUC,Chad,483.0,Africa,,,,,,,,,
1065,ARM_1065,Democratic and Popular National Assembly,Armed Organization,TCD,,,RNDP,Chad,483.0,Africa,,,,,,,,,
1066,ARM_1066,People's Front for the Liberation of the South of Chad,Armed Organization,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1067,ARM_1067,Political-military Coordination of Revolutionary Democratic Councils,Armed Organization,TCD,,,CPM/CDR,Chad,483.0,Africa,,,,,,,,,
1068,ARM_1068,National Movement for the Democratic Change,Armed Organization,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1069,ARM_1069,Chadian National Amity,Armed Organization,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1070,IGO_1070,Lake Chad Basin Commission,Intergovernmental Organization,,Regional,,CBLT,,,Africa,,,1.0,,,,,,
1071,OTH_1071,Advisory Committee of the Libyan Political Dialogue Forum,Other,LBY,,,LPDF,Libya,620.0,Africa,,,,1.0,,,,,
1072,OTH_1072,Ceasefire Supervisory Board,Other,IND,,,CFSB,India,750.0,Asia,,,,1.0,,,,,
1073,ARM_1073,Tigray People's Liberation Front,Armed Organization,ETH,,,TPLF,Ethiopia,530.0,Africa,,,,,,410.0,TPLF,TPLF: Tigray People's Liberation Front,
1074,POL_1074,NI Women's Coalition,Civil Society, ,Non-governmental Organization,Women,NIWC,Northern Ireland,,Europe,,,,1.0,1.0,,,,
1075,NGO_1075,Gender Empowerment for South Sudan Organisation,Civil Society,SSD,Non-governmental Organization,Women,,South Sudan,626.0,Africa,,,,1.0,1.0,,,,
1076,NGO_1076,Representative of Women Group-WES,Civil Society,SSD,Non-governmental Organization,Women,WES,South Sudan,626.0,Africa,,,,1.0,1.0,,,,
1077,NGO_1077,Women Leaders Advisory Committee,Civil Society,CAF,Non-governmental Organization,Women,,Central African Republic,482.0,Africa,,,,1.0,1.0,,,,
1078,NGO_1078,Women's Association,Civil Society,BDI,Non-governmental Organization,Women,,Burundi,516.0,Africa,,,,1.0,1.0,,,,
1079,NGO_1079,Civil Society,Civil Society,BDI,Non-governmental Organization,Other,,Burundi,516.0,Africa,,,,1.0,,,,,
1080,NGO_1080,Women's Representative,Civil Society,PNG,Non-governmental Organization,Women,,Papua New Guinea,910.0,Oceania,,,,1.0,1.0,,,,
1081,NGO_1081,Women's Representative,Civil Society, ,Non-governmental Organization,Women,,Kurdistan,,Europe,,,,1.0,1.0,,,,
1082,NGO_1082,Press Union of Liberia,Civil Society,LBR,Unions,,PUL,Liberia,450.0,Africa,,,,1.0,,,,,
1083,NGO_1083,National Medical and Dental Association of Liberia,Civil Society,LBR,Non-governmental Organization,Other,NMDAL,Liberia,450.0,Africa,,,,1.0,,,,,
1084,NGO_1084,Movement for Justice in Africa,Civil Society,LBR,Non-governmental Organization,Other,MOJA,Liberia,450.0,Africa,,1.0,1.0,,,,,,
1085,NGO_1085,Federation of Liberia Youth,Civil Society,LBR,Non-governmental Organization,Youth,FLY,Liberia,450.0,Africa,,,,1.0,,,,,
1086,NGO_1086,Liberian Council of Churches,Civil Society,LBR,Religious,,LCC,Liberia,450.0,Africa,,,,1.0,,,,,
1087,NGO_1087,Muslim Council of Liberia,Civil Society,LBR,Religious,,MCL,Liberia,450.0,Africa,,,,1.0,,,,,
1088,NGO_1088,Women Development Association of Liberia,Civil Society,LBR,Non-governmental Organization,Women,WODAL,Liberia,450.0,Africa,,,,1.0,1.0,,,,
1089,NGO_1089,Youth Representative,Civil Society,SOM,Non-governmental Organization,Other,,Somalia,520.0,Africa,,,,1.0,,,,,
