id_paax,actor_type,sub_type,cs_type,international,regional,domestic,un_type,actor_iso3c,actor_country,actor_id,actor_name,abbreviation,alternative_names
ARM_946,Armed Organization,,,,,,,SDN,Sudan,946,Sudanese Kush Liberation Movement,,
ARM_947,Armed Organization,,,,,,,SDN,Sudan,947,The Northern Entity,,
ARM_948,Armed Organization,,,,,,,SDN,Sudan,948,Democratic Union Party - Sudan Revolutionary Front,,
ARM_949,Armed Organization,,,,,,,SDN,Sudan,949,Sudan People’s Liberation Movement-North,SPLM -N,SPLM - N | SPLM - N Abu Obaida Khalifa Al Taishi | Sudan People's Liberation Movement-North / Revolutionary | Sudan People ’s Liberation Movement - North ( SPLM – N
IGO_950,Intergovernmental Organization,,,1.0,,,UN Mission,,,950,African Union-United Nations Hybrid Operation in Darfur (UNAMID),UNAMID,African Union-United Nations Hybrid Operation in Darfur
ARM_951,Armed Organization,,,,,,,SDN,Sudan,951,The Third Front/Tamazuj,,
OTH_952,Other,,,,,1.0,,IND,India,952,Bodoland Territorial Council,,
NGO_953,Civil Society,Non-governmental Organization,Other,,,1.0,,IND,India,953,United Bodo People's Organization,,
ARM_954,Armed Organization,,,,,,,IND,India,954,National Democratic Front of Boroland,NDFB,
ARM_955,Armed Organization,,,,,,,YEM,Yemen,955,Forces led by Tariq Saleh,,Tariq Saleh
NGO_956,Civil Society,Non-governmental Organization,Other,,,1.0,,YEM,Yemen,956,Medical Professionals,,
POL_957,Political Party,,,,,,,MMR,Myanmar (Burma),957,Political Parties Group,,
ARM_958,Armed Organization,,,,,,,SDN,Sudan,958,Sudan Revolutionary Front,SRF,
ARM_959,Armed Organization,,,,,,,SDN,Sudan,959,Sudan Liberation Forces Alliance,SLFA,
ARM_960,Armed Organization,,,,,,,SEN,Senegal,960,Movement of Democratic Forces of Casamance,MFDC,
ENT_961,Entity,,,,,,,SRB,Serbia,961,Belgrade,,
ENT_962,Entity,,,,,,, ,Kosovo,962,Pristina,,
ARM_963,Armed Organization,,,,,,,IND,India,963,Karbi People's Liberation Tigers,KPLT,
ARM_964,Armed Organization,,,,,,,IND,India,964,People's Democratic Council of Karbi Longri,PDCK,
ARM_965,Armed Organization,,,,,,,IND,India,965,Karbi Longri N.C. Hills Liberation Front,KLNLF,
ARM_966,Armed Organization,,,,,,,IND,India,966,United People's Liberation Army,UPLA,
ENT_967,Entity,,,,,,,IND,India,967,Assam Government,,
OTH_968,Government/state,,,,,1.0,,SDN,Sudan,968,Transitional Sovereignty Council,,
OTH_969,Other,,,,,1.0,,LBY,Libya,969,Libyan Political Dialogue Forum,,
ENT_970,Entity,,,,,,,COD,"Congo, Democratic Republic of the",970,Ituri,,
IGO_972,Intergovernmental Organization,,,1.0,,,UN Mission,,,972,United Nations Organization Stabilization Mission in the Democratic Republic of the Congo (MONUSCO),MONUSCO,United Nations Organization Stabilization Mission in the Democratic Republic of the Congo
NGO_973,Civil Society,Non-governmental Organization,Other,,,1.0,,COD,"Congo, Democratic Republic of the",973,ACIAR,,
ARM_974,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",974,Gutsi Assailants,,
ARM_975,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",975,Defence Forces Against Balkanisation of the Congo,FDBC,Forces de Défense contre la Balkanisation du Congo (FDBC) | Forces de Défense contre la Balkanisation du Congo
ARM_976,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",976,Popular Patriotic Forces,FPP,
NGO_977,Civil Society,Non-governmental Organization,Other,,,1.0,,COD,"Congo, Democratic Republic of the",977,South Kivu Civil Society,,
MIL_978,Military,,,,,,,COD,"Congo, Democratic Republic of the",978,Armed Forces of the Democratic Republic of the Congo,,
UMB_979,Umbrella,,,,,,,COD,"Congo, Democratic Republic of the",979,South Kivu Armed Groups,,
ARM_980,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",980,National Liberation Council,CNL,CNL/FAP
OTH_981,Other,,,,,1.0,,COD,"Congo, Democratic Republic of the",981,"Commission for Support of the Community Awareness, Disarmament, Demobilisation and Reintegration Process (CIAP-DDRC)",,
UMB_982,Umbrella,,,,,,,COD,"Congo, Democratic Republic of the",982,Initiative for Cohesive Leadership (ILC),,
NGO_983,Civil Society,Non-governmental Organization,Other,,,1.0,,COD,"Congo, Democratic Republic of the",983,Association for Integrated Community Development (ADCI),,
NGO_984,Civil Society,Non-governmental Organization,Other,1.0,,1.0,,COD,"Congo, Democratic Republic of the",984,SFCG – Consortium Maji ya Amani,,
IGO_985,Intergovernmental Organization,Regional,,,1.0,,,,,985,European Free Trade Association,EFTA,EFTA | EFTA countries
OTH_986,Government/state,,,,,1.0,,PNG,Papua New Guinea,986,Autonomous Bougainville Government,,
UMB_987,Umbrella,,,,,,,LBN,Lebanon,987,Salafist Movements,,
COA_988,State Coalition,,,,1.0,,,,,988,Group of Five for the Sahel,G5 Sahel,
MIL_989,Military,,,,,,,UKR,Ukraine,989,Ukrainian Armed Forces,,
IGO_990,Intergovernmental Organization,,,1.0,,,UN Mission,,,990,Office of the Special Envoy of the Secretary-General for Yemen (OSESG-Yemen),OSESG-Yemen,Office of the Special Envoy of the Secretary-General for Yemen
ARM_991,Armed Organization,,,,,,,IND,India,991,National Socialist Council of Nagaland-Reformation,NSCN-R,NSCN/R | NSCN / R  - Toshi Longkumer | NSCN / R  2 | NSCN / R
ARM_992,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",992,Cooperative for Development of the Congo,CODECO,Union des révolutionnaires pour la défense du peuple congolais | Union of Revolutionaries for the Defense of the Congolese People | Coopérative économique pour le développement du Congo | URDPC | Tazama de l'ALC - CODECO
ARM_993,Armed Organization,,,,,,,MLI,Mali,993,Platform of Algiers of 14 June 2014,,Platform of Self-Defense Movements | Plateforme des mouvements du 14 juin 2014 d'Alger | Plateforme des mouvements d'autodéfense | la Plateforme | Platform of Algiers
POL_994,Political Party,,,,,,,BIH,Bosnia and Herzegovina,994,People and Justice,NiP,Narod i Pravda
POL_995,Political Party,,,,,,,BIH,Bosnia and Herzegovina,995,Socialist Party,SP,Социјалистичка Партија
POL_996,Political Party,,,,,,,BIH,Bosnia and Herzegovina,996,People's European Union of Bosnia and Herzegovina,NES,Narodni evropski savez Bosne i Hercegovine
POL_997,Political Party,,,,,,,BIH,Bosnia and Herzegovina,997,Social Democratic Party of Bosnia and Herzegovina,SDP,Socijaldemokratska partija Bosne i Hercegovine
POL_998,Political Party,,,,,,,BIH,Bosnia and Herzegovina,998,Our Party,NS,Naša stranka
POL_999,Political Party,,,,,,,BIH,Bosnia and Herzegovina,999,Democratic Front,DF,Demokratska fronta
POL_1000,Political Party,,,,,,,BIH,Bosnia and Herzegovina,1000,Movement of Democratic Action,PDA,Pokret demokratske akcije
POL_1001,Political Party,,,,,,,BIH,Bosnia and Herzegovina,1001,United Srpska,US,Уједињена Српска
POL_1002,Political Party,,,,,,,BIH,Bosnia and Herzegovina,1002,Independent Bloc,NB,Nezavisni blok
POL_1003,Political Party,,,,,,,BIH,Bosnia and Herzegovina,1003,Alliance of Independent Social Democrats,SNSD,Savez nezavisnih socijaldemokrata | Milorad Dodik
POL_1004,Political Party,,,,,,,CAF,Central African Republic,1004,African Party for Radical Transformation and Integration of States,PATRIE,Parti africain pour une transformation radicale et l'intégration des États
POL_1005,Political Party,,,,,,,CAF,Central African Republic,1005,National Party for a New Central Africa,PNCN,Parti National pour la Nouvelle Afrique Central
IGO_1006,Intergovernmental Organization,Regional,,,1.0,,,,,1006,European Council,EC,
POL_1007,Political Party,,,,,,,BIH,Bosnia and Herzegovina,1007,Party of Democratic Action,SDA,Stranka demokratske akcije
OTH_1008,Umbrella,,,,,,,PHL,Philippines,1008,GPH-MILF Committee on the Cessation of Hostilities,CCCH,
OTH_1009,Other,,,,,1.0,,PHL,Philippines,1009,Ad Hoc Joint Action Group,AHJAG,
OTH_1010,Other,,,,,1.0,,PHL,Philippines,1010,Philippines National Police,PNP,
OTH_1011,Other,,,1.0,,,,PHL,Philippines,1011,International Monitoring Team,IMT,IMT Team Site 2 | International Monitoring Team - M14
NGO_1012,Civil Society,Non-governmental Organization,Other,1.0,,,,ITA,Italy,1012,Ara Pacis Initiatives for Peace Onlus,,Ara Pacis Initiatives for Peace
ARM_1013,Armed Organization,,,,,,,SSD,South Sudan,1013,Agwelek Forces,,
ARM_1014,Armed Organization,,,,,,,SSD,South Sudan,1014,South Sudan People's Defence Forces,SSPDF,
NGO_1015,Civil Society,Non-governmental Organization,Women,,,1.0,,SSD,South Sudan,1015,Women's Representative,,
NGO_1016,Civil Society,Communities and tribes,,,,1.0,,SSD,South Sudan,1016,Elder/Community Leader,,
OTH_1018,Other,,,,,1.0,,SSD,South Sudan,1018,Committee 7 + 7,,
NGO_1019,Civil Society,Non-governmental Organization,Other,,,1.0,,COD,"Congo, Democratic Republic of the",1019,Civil Society Representative,,
NGO_1020,Civil Society,Religious,,,,1.0,,COD,"Congo, Democratic Republic of the",1020,Cooperative for Development of the Congo Church,,
NGO_1021,Civil Society,Communities and tribes,,,,1.0,,COD,"Congo, Democratic Republic of the",1021,Group and Village Leaders,,
NGO_1022,Civil Society,Religious,,,,1.0,,COD,"Congo, Democratic Republic of the",1022,Religious Representatives,,
ARM_1023,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",1023,Army of Revolutionaries for the Defense of the Congolese people,ARDPC,
OTH_1024,Other,,,,,1.0,,PHL,Philippines,1024,"Office of the Presidential Adviser on Peace, Reconciliation and Unity",OPAPRU,
POL_1025,Political Party,,,,,,,CAF,Central African Republic,1025,United Hearts Movement,MCU,Mouvement cœurs unis
POL_1026,Political Party,,,,,,,CAF,Central African Republic,1026,Centrafrique pour nous tous,BTK,Central African Republic for all of us | Bêafrika ti é kwè
POL_1027,Political Party,,,,,,,CAF,Central African Republic,1027,Truth and Justice,,Vérité et justice
NGO_1028,Civil Society,Religious,,,,1.0,,CAF,Central African Republic,1028,Muslim Community,,Muslim Community CAR
NGO_1029,Civil Society,Religious,,,,1.0,,CAF,Central African Republic,1029,Islamic Community,,Islamic Committee CAR
NGO_1030,Civil Society,Religious,,,,1.0,,CAF,Central African Republic,1030,Bishops of Central African Republic,,
NGO_1031,Civil Society,Religious,,,,1.0,,CAF,Central African Republic,1031,Alliance of the Evangelicals of CAR,,
NGO_1032,Civil Society,Non-governmental Organization,Youth,1.0,,1.0,,CAF,Central African Republic,1032,Pan-African Union of the Young,,
NGO_1033,Civil Society,Non-governmental Organization,Other,,,1.0,,CAF,Central African Republic,1033,Civil Society,,
NGO_1034,Civil Society,Non-governmental Organization,Other,,,1.0,,CAF,Central African Republic,1034,Ambassadors of Peace,,
ARM_1035,Armed Organization,,,,,,,TCD,Chad,1035,Union of the Forces of Resistance,UFR,
ARM_1036,Armed Organization,,,,,,,TCD,Chad,1036,Military Command Council for the Salvation of the Republic,CCMSR,Conseil de Commandement Militaire pour le Salut de la République | Military Council for the Good of the Republic
ARM_1037,Armed Organization,,,,,,,TCD,Chad,1037,Chad Liberation Movement,MLT,
ARM_1038,Armed Organization,,,,,,,TCD,Chad,1038,National Council for Recovery,CNR,Comité national de redressement | National Council for Recovery | National Settlement Council of Chad | National Council for the Rectification of Chad | National Settlement Council Chad
ARM_1039,Armed Organization,,,,,,,TCD,Chad,1039,National Movement for Settlement,MNR,
ARM_1040,Armed Organization,,,,,,,TCD,Chad,1040,Movement for the Democratic Card in Chad,MCDT,
ARM_1041,Armed Organization,,,,,,,TCD,Chad,1041,National Alliance for the Restoration of the Republic,NARR,National Alliance Restoration Republic  NARR
ARM_1042,Armed Organization,,,,,,,TCD,Chad,1042,Armed Resistance against the Anti-Democratic Forces,RAFAD,
ARM_1043,Armed Organization,,,,,,,TCD,Chad,1043,Movement for the Social Justice in Chad,MJST,
ARM_1044,Armed Organization,,,,,,,TCD,Chad,1044,Alliance of the Resistant Democrats,ADR,
ARM_1045,Armed Organization,,,,,,,TCD,Chad,1045,Assembly of the Forces for the Unity and Democracy,RFUTD,Assembly Forces Unity Democracy  RFUTD
ARM_1046,Armed Organization,,,,,,,TCD,Chad,1046,National Council for Liberation of Chad,CNLT,
ARM_1047,Armed Organization,,,,,,,TCD,Chad,1047,Movement of Chadian Militants,MMT,Chadian Militants  MMT
ARM_1048,Armed Organization,,,,,,,TCD,Chad,1048,Front for the Good of the Republic,FSR,Front for the Salvation of the Republic
ARM_1049,Armed Organization,,,,,,,TCD,Chad,1049,People's Front for the Chad's Liberty,FPLT,
ARM_1050,Armed Organization,,,,,,,TCD,Chad,1050,Free Army for the Change,ALC,
ARM_1051,Armed Organization,,,,,,,TCD,Chad,1051,Union of the Forces for Change and Democracy,UFCD,
MIL_1052,Military,,,,,,,TCD,Chad,1052,Air Forces,,
ARM_1053,Armed Organization,,,,,,,TCD,Chad,1053,Movement for Democracy and Justice,MDJT,
ARM_1054,Armed Organization,,,,,,,TCD,Chad,1054,National Union for Change,UNC,
ARM_1055,Armed Organization,,,,,,,TCD,Chad,1055,Union of the Forces for Justice and Change,UFCJ,
ARM_1056,Armed Organization,,,,,,,TCD,Chad,1056,National Movement for the Democratic Reform and Development,MNDRD,
ARM_1057,Armed Organization,,,,,,,TCD,Chad,1057,Front of the National Convention,,
ARM_1058,Armed Organization,,,,,,,TCD,Chad,1058,National Alliance of the Resistance,ANR,National Alliance Resistance
ARM_1059,Armed Organization,,,,,,,TCD,Chad,1059,Movement for the Renaissance of Chad,MRT,
ARM_1060,Armed Organization,,,,,,,TCD,Chad,1060,Chadian Movement for the National Good,MSNT,
ARM_1061,Armed Organization,,,,,,,TCD,Chad,1061,Movement of Action and Renaissance,MAR,
ARM_1062,Armed Organization,,,,,,,TCD,Chad,1062,People's Army for Liberation of Chad,APLT,
ARM_1063,Armed Organization,,,,,,,TCD,Chad,1063,Chadian Action for Unity and Socialism – Popular and Ecologic Revolution Party,Actus-Prpe,ACTUS_PRPE
ARM_1064,Armed Organization,,,,,,,TCD,Chad,1064,National Alliance for the Unity and Change,ANUC,
ARM_1065,Armed Organization,,,,,,,TCD,Chad,1065,Democratic and Popular National Assembly,RNDP,
ARM_1066,Armed Organization,,,,,,,TCD,Chad,1066,People's Front for the Liberation of the South of Chad,,
ARM_1067,Armed Organization,,,,,,,TCD,Chad,1067,Political-military Coordination of Revolutionary Democratic Councils,CPM/CDR,CPM / CDR
ARM_1068,Armed Organization,,,,,,,TCD,Chad,1068,National Movement for the Democratic Change,,
ARM_1069,Armed Organization,,,,,,,TCD,Chad,1069,Chadian National Amity,,
IGO_1070,Intergovernmental Organization,Regional,,,1.0,,,,,1070,Lake Chad Basin Commission,CBLT,
OTH_1071,Other,,,,,1.0,,LBY,Libya,1071,Advisory Committee of the Libyan Political Dialogue Forum,LPDF,
OTH_1072,Other,,,,,1.0,,IND,India,1072,Ceasefire Supervisory Board,CFSB,
ARM_1073,Armed Organization,,,,,,,ETH,Ethiopia,1073,Tigray People's Liberation Front,TPLF,Tigray Armed Combatants
POL_1074,Civil Society,Non-governmental Organization,Women,,,1.0,, ,Northern Ireland,1074,NI Women's Coalition,NIWC,Northern Ireland Women's Coalition
NGO_1075,Civil Society,Non-governmental Organization,Women,,,1.0,,SSD,South Sudan,1075,Gender Empowerment for South Sudan Organisation,,
NGO_1076,Civil Society,Non-governmental Organization,Women,,,1.0,,SSD,South Sudan,1076,Representative of Women Group-WES,WES,
NGO_1077,Civil Society,Non-governmental Organization,Women,,,1.0,,CAF,Central African Republic,1077,Women Leaders Advisory Committee,,Comité Consultatif des Femmes Leaders
NGO_1078,Civil Society,Non-governmental Organization,Women,,,1.0,,BDI,Burundi,1078,Women's Association,,
NGO_1079,Civil Society,Non-governmental Organization,Other,,,1.0,,BDI,Burundi,1079,Civil Society,,
NGO_1080,Civil Society,Non-governmental Organization,Women,,,1.0,,PNG,Papua New Guinea,1080,Women's Representative,,
NGO_1081,Civil Society,Non-governmental Organization,Women,,,1.0,, ,Kurdistan,1081,Women's Representative,,
NGO_1082,Civil Society,Unions,,,,1.0,,LBR,Liberia,1082,Press Union of Liberia,PUL,
NGO_1083,Civil Society,Non-governmental Organization,Other,,,1.0,,LBR,Liberia,1083,National Medical and Dental Association of Liberia,NMDAL,
NGO_1084,Civil Society,Non-governmental Organization,Other,1.0,1.0,,,LBR,Liberia,1084,Movement for Justice in Africa,MOJA,
NGO_1085,Civil Society,Non-governmental Organization,Youth,,,1.0,,LBR,Liberia,1085,Federation of Liberia Youth,FLY,
NGO_1086,Civil Society,Religious,,,,1.0,,LBR,Liberia,1086,Liberian Council of Churches,LCC,
NGO_1087,Civil Society,Religious,,,,1.0,,LBR,Liberia,1087,Muslim Council of Liberia,MCL,
NGO_1088,Civil Society,Non-governmental Organization,Women,,,1.0,,LBR,Liberia,1088,Women Development Association of Liberia,WODAL,
NGO_1089,Civil Society,Non-governmental Organization,Other,,,1.0,,SOM,Somalia,1089,Youth Representative,,
NGO_1090,Civil Society,Non-governmental Organization,Other,,,1.0,,SOM,Somalia,1090,Women's Representative,,
ARM_1091,Armed Organization,,,,,,,HRV,Croatia,1091,Croatian Defence Council,HVO,Hrvatsko vijece obrane
UMB_1092,Umbrella,,,,,,,AFG,Afghanistan,1092,Islamic Movement of Afghanistan,,
UMB_1093,Umbrella,,,,,,,AFG,Afghanistan,1093,Tajik,,
UMB_1094,Umbrella,,,,,,,AFG,Afghanistan,1094,Peshawar Group,APUNA,Assembly for Peace and National Unity of Afghanistan
NGO_1095,Civil Society,Non-governmental Organization,Other,,,1.0,,AFG,Afghanistan,1095,Rome Group,,
ARM_1096,Armed Organization,,,,,,,PSE,Palestine,1096,Popular Front for the Liberation of Palestine,PFLP,
ARM_1097,Armed Organization,,,,,,,PSE,Palestine,1097,Democratic Front for the Liberation of Palestine,DFLP,
ARM_1098,Armed Organization,,,,,,,PSE,Palestine,1098,Palestinian Islamic Jihad Movement,PJI,Harakat al-Jihad al-Islami al-Filastini | Palestinian Islamic Jihad | Islamic Jihad | Islamic Holy War
ENT_1099,Entity,,,,,,,IND,India,1099,Nagaland,,
OTH_1100,Umbrella,,,,,,,IND,India,1100,Forum for Naga Reconciliation,,
ARM_1101,Armed Organization,,,,,,,PAK,Pakistan,1101,Tehreek-e-Taliban Pakistan,TTP,
ENT_1102,Entity,,,,,,,SOM,Somalia,1102,South West State,,South-West State of Somalia
ENT_1103,Entity,,,,,,,SOM,Somalia,1103,Hirshabelle,,
ENT_1104,Entity,,,,,,,SOM,Somalia,1104,Banaadir,,
ARM_1105,Armed Organization,,,,,,,THA,Thailand,1105,Patani Malay National Revolutionary Front,BRN,
ARM_1106,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",1106,Alliance of Patriots for a Free and Sovereign Congo,APCLS,
ARM_1107,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",1107,Collective of Movements for Change/Self-Defense Force of Congolese People,CMC-FDP,CMC/FDP | CMCFDP
ARM_1108,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",1108,NDC-R/Guidon,NDC-R,Nduma Defense of Renewed Congo/Guidon
ARM_1109,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",1109,Alliance of Congolese Nationalists for the Defense of Human Rights,ANCDH/AFDP,Alliance des nationalistes congolais pour la d�fense des droits humains
ARM_1113,Armed Organization,,,,,,,SDN,Sudan,1113,Sudanese Armed Forces,SAF,
ARM_1114,Armed Organization,,,,,,,SDN,Sudan,1114,Rapid Support Forces,RSF,
POL_1115,Political Party,,,,,,,SSD,South Sudan,1115,People's Democratic Movement,PDM,
