signatory_id,AgtId,Agt,short_agt_name,long_agt_name,PP,PPName,Con,agt_type,stage_label,date,year,month,day,month_full,signatory_type,actor_id,actor_id_type,actor,actor_detail,actor_name,abbreviation,short_actor_name,type,new_actor_type,old_actor_type,country_based,iso3c,iso3n,gwn,gwc,cowc,cown,region,ucdp_id,in_ucdp,acled_name,acled_other,alternative_names,additional_info,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html
4841,1166,"Conclusions on Implementation of Existing Sanctions, International Conference on Yugoslavia (The London Conference)","Implementation, 27 August 1992","Conclusions on Implementation of Existing Sanctions, International Conference on Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Implementation,1992-08-27,1992,8,27,August,party,588,CON_588,Austria,,Austria,AUS,AUS,CON,Country/State,Country/State,Austria,AUT,40.0,305.0,AUS,AUS,305.0,Europe,39.0,Government of Austria,Government of Austria (2019-),Government of Austria (2019-),Austria | AUSTRIA | Republic Austria | Austria | AUSTRIA | Republic of Austria,Austria is a Country/State in Europe. ,https://www.peaceagreements.org/view/1166,https://www.peaceagreements.org/viewmasterdocument/1166,"<a href=""https://www.peaceagreements.org/view/1166"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1166"" target=""_blank"">View agreement PDF</a>"
4860,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,436,IGO_436,European Commission,,European Commission,EU Commission,EU Commission,IGO,Intergovernmental Organization,IGO,,,,,,,,,,,,,European Commission | European Commission | EUROPEAN COMMISSION | EU Commission | European Commission | Commission European Union | European Union  Delegation European Commission | Delegation of the European Commission,"European Commission (EC) is an IGO, with affiliations to European Union. It functions as the executive of the European Union. They are also referred to as European Commission || the Commission",https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4859,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,587,CON_587,Albania,,Albania,ALB,ALB,CON,Country/State,Country/State,Albania,ALB,8.0,339.0,ALB,ALB,339.0,Europe,45.0,Government of Albania,Government of Albania (2013-),Government of Albania (2013-),Albania | ALBANIA | Republic Albania | Republic Albania,Albania is a Country/State in Europe. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4858,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,589,CON_589,Bulgaria,,Bulgaria,BUL,BUL,CON,Country/State,Country/State,Bulgaria,BGR,100.0,355.0,BUL,BUL,355.0,Europe,54.0,Government of Bulgaria,Government of Bulgaria (2017-),Government of Bulgaria (2017-),Bulgaria | BULGARIA | Bulgaria | Republic Bulgaria,Bulgaria is a Country/State in Europe. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4857,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,394,CON_394,Romania,,Romania,,Romania,CON,Country/State,Country/State,Romania,ROU,642.0,,,ROM,360.0,Europe,56.0,Government of Romania,Government of Romania (2021-),Government of Romania (2019-2020) | Government of Romania (2020-2021) | Government of Romania (2021-) | Government of Romania (2016-2019),Romania | ROMANIA,Romania is a Country/State in Europe. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4856,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,602,CON_602,Hungary,,Hungary,HUN,HUN,CON,Country/State,Country/State,Hungary,HUN,348.0,310.0,HUN,HUN,310.0,Europe,40.0,Government of Hungary,Government of Hungary (2010-),Government of Hungary (2010-),Hungary | HUNGARY | Hungary | Republic Hungary,Hungary is a Country/State in Europe. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4852,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,294,CON_294,Japan,,Japan,JPN,JPN,CON,Country/State,Country/State,Japan,JPN,392.0,740.0,JPN,JPN,740.0,Asia,140.0,Government of Japan,Government of Japan (2012-),Government of Japan (2012-),Japan | JAPAN | JAPAN,Japan is a Country/State in Asia. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4854,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,682,ENT_682,Czechoslovakia,,Czechoslovakia,,Czechoslovakia,ENT,Entity,Entity,,CSK,,,,,,,,,,,,"Czechoslovakia is classed as an entity, as it does not fit the requirements to be a Country/State. ",https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4853,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,11,CON_11,Canada,,Canada,CAN,CAN,CON,Country/State,Country/State,Canada,CAN,124.0,20.0,CAN,CAN,20.0,Americas,4.0,Government of Canada,Government of Canada (2015-),Government of Canada (2015-),Canada | CANADA | Canada | CANADA | Canada | Government Canada,Canada is a Country/State in Americas. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4850,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,20,CON_20,China,,China,CHN,CHN,CON,Country/State,Country/State,China,CHN,156.0,710.0,CHN,CHN,710.0,Asia,135.0,Government of China,Government of China (2012-),Government of China (2012-) | Government of China (2017-) Hong Kong Special Administrative Region | Government of China (2019-) Macau Special Administrative Region,China | CHINA | China | People's Republic China | People's Republic China  Plenipotentiary | People Republic China | China | Ministers Foreign Affairs China | People Ã¢â‚¬â„¢s Republic China | Peoples Republic China | People Ã¢â‚¬â„¢s Republic China  Plenipotentiary,China is a Country/State in Asia. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4849,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,3,CON_3,United States,,United States,USA,USA,CON,Country/State,Country/State,United States of America,USA,840.0,2.0,USA,USA,2.0,Americas,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),United States of America | UNITED STATES | America | AMERICA | U.S. | U.S.A | United States | United States  Islamic Emirate | United States America | UNITED STATES AMERICA ANGOLA  ANDREEV SERGUEI VADIMOVICH  AMBASSADOR | United States Presidential Special Envoy Promotion Democracy | USA,United States is a Country/State in Americas. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4848,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
4855,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, 27 August 1992","Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference) (27 August 1992)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Mixed,Pre-negotiation,1992-08-27,1992,8,27,August,party,588,CON_588,Austria,,Austria,AUS,AUS,CON,Country/State,Country/State,Austria,AUT,40.0,305.0,AUS,AUS,305.0,Europe,39.0,Government of Austria,Government of Austria (2019-),Government of Austria (2019-),Austria | AUSTRIA | Republic Austria | Austria | AUSTRIA | Republic of Austria,Austria is a Country/State in Europe. ,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,"<a href=""https://www.peaceagreements.org/view/1167"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1167"" target=""_blank"">View agreement PDF</a>"
